Date,IB_USD_TND,IB_EUR_TND,IB_GBP_TND,IB_JPY_TND,FIX_USD_Bid,FIX_USD_Ask,FIX_USD_Mid,FIX_EUR_Bid,FIX_EUR_Ask,FIX_EUR_Mid,EUR_USD,GBP_USD,USD_JPY,SPREAD_USD,SPREAD_EUR,ret_EUR_USD,ret_GBP_USD,ret_USD_JPY,ret_FIX_USD
2023-03-27,3.0863,3.3266,3.7559,23.2798,3.0621,3.0651,3.0636,3.2982,3.3014,3.2998,1.0796,1.2284,131.56,0.022699999999999942,0.026800000000000157,0.003433081543985944,0.00440565287949482,0.006634914711911577,-0.002428827614426865
2023-03-28,3.0853,3.3363,3.7583,23.307,3.0528,3.0559,3.05435,3.304,3.3074,3.3057,1.0843,1.234,130.86,0.030950000000000255,0.030600000000000183,0.004344015334286799,0.004548415898665864,-0.0053349718792636835,-0.0030238910250770523
2023-03-29,3.0738,3.3385,3.7651,23.1111,3.0491,3.0522,3.05065,3.3098,3.3132,3.3115,1.0843,1.2311,132.84,0.023149999999999782,0.02699999999999969,0.0,-0.0023528468117637313,0.015017347066953235,-0.0012121213605291725
2023-03-30,3.0719,3.3347,3.7629,22.9765,3.0465,3.0496,3.04805,3.3149,3.3183,3.3166,1.0901,1.2383,132.65,0.023849999999999927,0.018100000000000005,0.005334817656176619,0.0058313925674834954,-0.001431315924797616,-0.0008526407783677747
2023-03-31,3.0683,3.3364,3.7726,22.881,3.0478,3.0509,3.04935,3.3146,3.318,3.3163,1.0839,1.2333,132.79,0.0189499999999998,0.020099999999999785,-0.0057037873126086075,-0.004045967649110388,0.001054852418487684,0.00042641126371822935
2023-04-03,3.0773,3.3379,3.7712,22.8921,3.0511,3.0542,3.05265,3.3163,3.3196,3.31795,1.0895,1.2411,132.41,0.024650000000000283,0.01994999999999969,0.005153227562970181,0.006304579563533114,-0.002865763650571118,0.0010816126914843238
2023-04-04,3.0575,3.3399,3.8017,22.8623,3.041,3.044,3.0425,3.3204,3.3238,3.3221,1.0952,1.2499,131.69,0.015000000000000124,0.01780000000000026,0.005218119589564599,0.00706546496070054,-0.00545249362953637,-0.0033305199649849015
2023-04-05,3.0531,3.3442,3.7879,23.0717,3.0372,3.0403,3.03875,3.3242,3.3276,3.3259,1.0903,1.2457,131.31,0.014350000000000307,0.018299999999999983,-0.004484107261902973,-0.003365927204129121,-0.002889735851215214,-0.001233299231349072
2023-04-06,3.064,3.3387,3.7945,23.1701,3.0446,3.0477,3.04615,3.3199,3.3232,3.32155,1.092,1.2439,131.76,0.017850000000000144,0.01715,0.0015579895925143111,-0.0014460156761280651,0.003421145998471431,0.002432251523642348
2023-04-07,3.0617,3.3392,3.7841,23.1239,3.0425,3.0455,3.044,3.3227,3.3261,3.3244,1.0897,1.2413,132.13,0.01770000000000005,0.014800000000000146,-0.002108448322010084,-0.002092387694016762,0.002804200556740355,-0.0007060581723989934
2023-04-10,3.0667,3.3414,3.7883,23.0257,3.0468,3.0499,3.04835,3.3231,3.3265,3.3248,1.0859,1.2381,133.6,0.018349999999999866,0.016599999999999948,-0.0034932927599854863,-0.002581271095256382,0.011063974676420507,0.0014280206288954655
2023-04-11,3.0673,3.3414,3.7901,22.8915,3.0469,3.05,3.04845,3.3266,3.33,3.3283,1.091,1.2424,133.65,0.018850000000000033,0.013100000000000112,0.004685570610215933,0.0034670464078314644,0.00037418148238188564,3.2804093953897606e-05
2023-04-12,3.0622,3.3442,3.7821,22.7979,3.0484,3.0514,3.0499,3.3297,3.3331,3.3314,1.0989,1.2481,133.12,0.012299999999999756,0.012799999999999923,0.00721497261980758,0.004577402089930738,-0.003973465512029151,0.00047553847428405405
2023-04-13,3.0526,3.3604,3.7929,22.7661,3.0323,3.0353,3.0338,3.3391,3.3425,3.3408,1.1044,1.252,132.56,0.01880000000000015,0.019599999999999618,0.004992521603121039,0.003119877735635823,-0.004215603954590641,-0.0052928440211379435
2023-04-14,3.0418,3.362,3.7828,22.8095,3.0264,3.0295,3.02795,3.3442,3.3476,3.3459,1.1,1.2413,133.77,0.013849999999999696,0.016100000000000225,-0.0039920212695374185,-0.008583055138141643,0.009086534189187034,-0.001930136286103723
2023-04-17,3.0559,3.3585,3.7771,22.7007,3.0429,3.0459,3.0444,3.3396,3.3429,3.34125,1.0926,1.2374,134.46,0.011499999999999844,0.017249999999999766,-0.0067500028248446975,-0.003146813425013717,0.0051448497333961285,0.005418014521768377
2023-04-18,3.0613,3.3551,3.7863,22.7005,3.0435,3.0466,3.04505,3.34,3.3433,3.34165,1.0971,1.2424,134.09,0.01625000000000032,0.013450000000000184,0.004110157861827904,0.004032588737588799,-0.0027555407493400352,0.00021348397719611611
2023-04-19,3.0598,3.3508,3.7901,22.6412,3.0523,3.0554,3.05385,3.3375,3.3409,3.3392,1.0954,1.2438,134.69,0.0059499999999999,0.011600000000000055,-0.0015507414738243075,0.0011262168353116386,0.00446462531917291,0.0028857682883631774
2023-04-20,3.0604,3.3595,3.7903,22.6321,3.0461,3.0492,3.04765,3.3425,3.3459,3.3442,1.0967,1.2443,134.23,0.012750000000000039,0.015300000000000313,0.0011860774165423082,0.00040191311179657574,-0.003421095111178829,-0.0020322878419842816
2023-04-21,3.0604,3.3595,3.7903,22.6321,3.0461,3.0492,3.04765,3.3425,3.3459,3.3442,1.0987,1.243,134.15,,0.015300000000000313,0.0018219919406720908,-0.001045310270874289,-0.0005961696279115358,
2023-04-24,3.0512,3.3598,3.781,22.5593,3.0377,3.0407,3.0392,3.349,3.3524,3.3507,1.1041,1.2482,134.22,0.01200000000000001,0.009100000000000108,0.004902860738256104,0.004174700989231395,0.0005216678584600842,
2023-04-25,3.0454,3.3578,3.7754,22.7318,3.0432,3.0462,3.0447,3.3442,3.3475,3.34585,1.0972,1.2408,133.71,0.0006999999999997009,0.011950000000000127,-0.006269043381643261,-0.005946180637613596,-0.0038069691035191866,0.0018080512494664802
2023-04-26,3.0493,3.3608,3.7811,22.7332,3.0261,3.0291,3.0276,3.3541,3.3575,3.3558,1.104,1.2467,133.66,0.021700000000000053,0.004999999999999893,0.006178467773592572,0.004743727488600219,-0.00037401354365051986,-0.005632147687870015
2023-04-27,3.0412,3.3548,3.7892,22.6843,3.042,3.0451,3.04355,3.3475,3.3508,3.34915,1.1027,1.2487,133.94,-0.0023500000000002963,0.005650000000000155,-0.0011782300724078737,0.00160294977017017,0.0020926763989805863,0.005254370818103871
2023-04-28,3.0518,3.3629,3.8138,22.3042,3.0439,3.047,3.04545,3.3513,3.3547,3.353,1.102,1.2572,136.28,0.006349999999999856,0.009899999999999576,-0.0006350070517729539,0.00678401580231322,0.017319654310861132,0.0006240762232438968
2023-05-01,3.0518,3.3629,3.8138,22.3042,3.0439,3.047,3.04545,3.3513,3.3547,3.353,1.0975,1.2496,137.48,,0.009899999999999576,-0.004091844763533525,-0.006063525837991052,0.008766859188867215,
2023-05-02,3.06,3.356,3.8033,22.2902,3.0547,3.0578,3.05625,3.3486,3.3519,3.35025,1.0999,1.2464,136.53,0.003750000000000142,0.005749999999999922,0.002184400613744711,-0.0025641039689377754,-0.0069340812849727484,
2023-05-03,3.0475,3.37,3.8047,22.4587,3.0383,3.0413,3.0398,3.3546,3.3579,3.35625,1.1059,1.2564,134.68,0.007699999999999818,0.013749999999999929,0.005440216518243335,0.007991092548007672,-0.013642776403786527,-0.005396950460821337
2023-05-04,3.0453,3.358,3.8225,22.6562,3.043,3.0461,3.04455,3.3489,3.3522,3.35055,1.1011,1.2572,134.27,0.0007500000000000284,0.007449999999999957,-0.004349802961768984,0.0006365372589211549,-0.0030488962082566573,0.0015613832093843705
2023-05-05,3.0428,3.3654,3.8353,22.5643,3.046,3.0491,3.04755,3.3474,3.3508,3.3491,1.1017,1.2641,134.83,-0.004750000000000032,0.016300000000000203,0.0005447612264737473,0.005473380578099318,0.004162027561366521,0.0009848821399840446
2023-05-08,3.0418,3.3629,3.8429,22.5056,3.037,3.04,3.0385,3.3539,3.3573,3.3556,1.1004,1.2617,135.08,0.0032999999999998586,0.007299999999999862,-0.0011806912955996396,-0.0019003885678163246,0.0018524698713839882,-0.002974016536319235
2023-05-09,3.0522,3.3513,3.846,22.5753,3.0525,3.0555,3.054,3.3443,3.3477,3.346,1.096,1.2619,135.21,-0.0017999999999998018,0.005300000000000082,-0.004006561542458598,0.00015850372516934552,0.0009619298532994591,0.00508823420316773
2023-05-10,3.0515,3.3447,3.8506,22.6587,3.0461,3.0491,3.0476,3.3461,3.3495,3.3478,1.098,1.2624,134.34,0.0038999999999997925,-0.0030999999999998806,0.0018231545615151057,0.0003961494327448245,-0.00645522553194855,-0.0020978111797231858
2023-05-11,3.052,3.3386,3.83,22.7631,3.0606,3.0636,3.0621,3.3391,3.3424,3.34075,1.0914,1.2509,134.54,-0.010099999999999998,-0.0021499999999998742,-0.006029067317344525,-0.00915137887091419,0.001487652758741298,0.004746559478707946
2023-05-12,3.0559,3.334,3.8343,22.7128,3.0661,3.0691,3.0676,3.338,3.3414,3.3397,1.0848,1.2457,135.71,-0.011700000000000266,-0.005700000000000038,-0.006065637566000384,-0.0041656713286485625,0.008658703495819431,0.001794541813141759
2023-05-15,3.069,3.335,3.8402,22.5538,3.0694,3.0725,3.07095,3.3383,3.3416,3.33995,1.0872,1.2527,136.11,-0.0019499999999998963,-0.00495000000000001,0.0022099456508027915,0.00560360095809917,0.002943126250703365,0.00109146307599306
2023-05-16,3.0657,3.34,3.8415,22.5229,3.0693,3.0723,3.0708,3.3384,3.3418,3.3401,1.0861,1.2485,136.37,-0.0051000000000001044,-0.00010000000000021103,-0.001012285550943487,-0.003358391130318328,0.0019083975257601082,-4.884601295374047e-05
2023-05-17,3.0784,3.3323,3.8384,22.4384,3.0836,3.0866,3.0851,3.3344,3.3378,3.3361,1.0839,1.2486,137.67,-0.006700000000000372,-0.0038000000000000256,-0.0020276504642861154,8.009290781582634e-05,0.009487737205109426,0.004645957771251874
2023-05-18,3.0833,3.3318,3.8397,22.3502,3.0907,3.0937,3.0922,3.332,3.3354,3.3337,1.0769,1.2408,138.71,-0.00890000000000013,-0.0019000000000000128,-0.006479104486869086,-0.006266590765314689,0.0075259057003469465,0.0022987399434988287
2023-05-19,3.0908,3.3334,3.8422,22.2931,3.0886,3.0916,3.0901,3.3338,3.3372,3.3355,1.0802,1.2444,137.95,0.000700000000000145,-0.0020999999999999908,0.0030596658239555735,0.00289715316115291,-0.005494122111904254,-0.0006793588408091633
2023-05-22,3.0843,3.3369,3.8386,22.2669,3.0872,3.0902,3.0887,3.3369,3.3403,3.3386,1.0811,1.2437,138.6,-0.0043999999999999595,-0.0017000000000000348,0.0008328321399348609,-0.0005626783637865396,0.004700786092508125,-0.0004531624341161944
2023-05-23,3.0915,3.3382,3.8411,22.3275,3.0927,3.0957,3.0942,3.3348,3.3381,3.33645,1.0768,1.241,138.58,-0.0026999999999999247,0.0017499999999999183,-0.0039853614082623195,-0.002173301455088067,-0.00014431055656771719,0.0017791008913994322
2023-05-24,3.0941,3.3346,3.8316,22.2974,3.095,3.098,3.0965,3.3348,3.3382,3.3365,1.0748,1.2364,139.46,-0.0023999999999997357,-0.0019000000000000128,-0.0018590821491271947,-0.003713574946646092,0.006330045593629485,0.000743050093147346
2023-05-25,3.1045,3.3376,3.8323,22.2337,3.1054,3.1086,3.107,3.3304,3.3338,3.3321,1.0719,1.2321,140.05,-0.002500000000000391,0.00550000000000006,-0.002701823043862267,-0.0034839006273386375,0.0042216799132530625,0.0033851890149318997
2023-05-26,3.1053,3.3336,3.8379,22.1491,3.1067,3.1098,3.10825,3.3322,3.3356,3.3339,1.0724,1.2343,140.62,-0.002949999999999786,-0.0002999999999997449,0.0004663526643303717,0.0017839771192603993,0.004061715064898053,0.00040223643999937053
2023-05-29,3.1093,3.3339,3.8397,22.1844,3.1105,3.1137,3.1121,3.3311,3.3345,3.3328,1.0705,1.2351,140.44,-0.0027999999999996916,0.0010999999999996568,-0.0017732983320667556,0.0006479306940858076,-0.0012808654707843203,0.001237872625052372
2023-05-30,3.1146,3.338,3.8594,22.1902,3.1071,3.1103,3.1087,3.3327,3.3361,3.3344,1.0733,1.2413,139.79,0.005900000000000016,0.0036000000000000476,0.0026121854577411535,0.005007279077933413,-0.004639054817194399,-0.0010931071047295404
2023-05-31,3.1199,3.3324,3.8554,22.2417,3.1192,3.1224,3.1208,3.3279,3.3313,3.3296,1.0688,1.2437,139.34,-0.0009000000000001229,0.0027999999999996916,-0.004201490705097385,0.0019315901377931766,-0.0032243068810640096,0.0038847468390770246
2023-06-01,3.1195,3.3334,3.8853,22.3571,3.1061,3.1093,3.1077,3.3314,3.3348,3.3331,1.0761,1.2525,138.79,0.011800000000000033,0.000300000000000189,0.006806870423965383,0.007050746299324451,-0.003954990234224631,-0.004206476460280717
2023-06-02,3.1038,3.3416,3.8855,22.2771,3.1059,3.1091,3.1075,3.3361,3.3394,3.33775,1.0706,1.2448,139.94,-0.0036999999999998145,0.003849999999999909,-0.005124155247065734,-0.006166679534892722,0.008251759950002047,-6.435834729989764e-05
2023-06-05,3.1203,3.3393,3.8625,22.3348,3.1126,3.1158,3.1142,3.3358,3.3391,3.33745,1.0712,1.2437,139.54,0.006099999999999994,0.0018500000000001293,0.0005602764176817765,-0.000884066764431729,-0.002862460806659861,0.002153753022458016
2023-06-06,3.1205,3.3388,3.8699,22.3036,3.1208,3.1239,3.12235,3.333,3.3364,3.3347,1.0691,1.2424,139.63,-0.0018500000000001293,0.0040999999999997705,-0.0019623423575085425,-0.0010458148252180943,0.0006447684430126444,0.0026136260077815887
2023-06-07,3.1207,3.3373,3.8845,22.3257,3.112,3.1152,3.1136,3.3373,3.3407,3.339,1.0697,1.2434,140.11,0.007099999999999884,-0.0017000000000000348,0.000561062292631101,0.0008045700007599244,0.003431761429037117,-0.0028063104234199443
2023-06-08,3.1173,3.342,3.8858,22.3367,3.1046,3.1078,3.1062,3.3425,3.3458,3.34415,1.0781,1.2553,138.91,0.011100000000000332,-0.0021499999999998742,0.007821997232987057,0.009525024988925601,-0.008601586973842501,-0.002379498855775264
2023-06-09,3.1111,3.3482,3.9053,22.2563,3.1041,3.1073,3.1057,3.3436,3.347,3.3453,1.0747,1.2569,139.34,0.005399999999999849,0.0028999999999999027,-0.0031586796979647114,0.001273784106628928,0.0030907481926751856,-0.0001609813426100004
2023-06-12,3.1095,3.3475,3.8933,22.2677,3.1086,3.1118,3.1102,3.344,3.3474,3.3457,1.0757,1.2511,139.6,-0.0006999999999997009,0.0018000000000002458,0.0009300595908522669,-0.004625207607437315,0.0018642007262990035,0.0014478999939366854
2023-06-13,3.1035,3.3501,3.9046,22.2221,3.102,3.1052,3.1036,3.3486,3.352,3.3503,1.0791,1.2612,140.21,-0.00010000000000021103,-0.00019999999999997797,0.0031557479317280424,0.008040484347551419,0.004360108404767971,-0.002124304767443075
2023-06-14,3.1017,3.3513,3.9223,22.1695,3.0932,3.0962,3.0947,3.3539,3.3572,3.35555,1.0831,1.2661,140.09,0.007000000000000117,-0.004249999999999865,0.003699939472003505,0.003877660855301668,-0.0008562255250170736,-0.0028717571322833813
2023-06-15,3.1004,3.36,3.9239,21.9769,3.0861,3.0891,3.0876,3.3621,3.3654,3.36375,1.0945,1.2781,140.27,0.012799999999999923,-0.003750000000000142,0.01047033812122626,0.009433290611461198,0.001284063523557144,-0.0022968808118120077
2023-06-16,3.0851,3.3738,3.9483,21.778,3.0762,3.0793,3.07775,3.3696,3.3729,3.37125,1.0933,1.2817,141.82,0.00735000000000019,0.0025500000000002743,-0.001096992522478607,0.002812721598109691,0.01098951114427038,-0.0031952795479743834
2023-06-19,3.0851,3.3714,3.9457,21.7635,3.0846,3.0877,3.08615,3.3673,3.3707,3.369,1.0922,1.279,141.98,-0.0010499999999997733,0.0023999999999997357,-0.0010066347223856714,-0.0021087991569357645,0.0011275547353895021,0.0027255488246178405
2023-06-20,3.0859,3.3722,3.9276,21.8067,3.0863,3.0893,3.0878,3.3693,3.3726,3.37095,1.0916,1.2761,141.44,-0.0019000000000000128,0.0012499999999997513,-0.0005495008838700688,-0.00226997083891195,-0.00381060372190678,0.0005345038554840364
2023-06-21,3.0893,3.3715,3.9266,21.7048,3.088,3.0911,3.08955,3.3718,3.3751,3.37345,1.0984,1.2769,141.88,-0.00024999999999986144,-0.0019499999999998963,0.006210065619578015,0.0006267136907047166,0.0031060310160881954,0.0005665860107701981
2023-06-22,3.0798,3.3788,3.9255,21.6233,3.0777,3.0808,3.07925,3.3803,3.3836,3.38195,1.0956,1.2746,143.11,0.0005500000000000504,-0.003149999999999764,-0.0025524170648383165,-0.0018028615504416812,0.008631935417363401,-0.0033393883970027627
2023-06-23,3.0933,3.3695,3.9373,21.6198,3.0965,3.0995,3.098,3.3711,3.3744,3.37275,1.0889,1.2711,143.68,-0.004699999999999704,-0.003249999999999975,-0.006134146036907762,-0.002749736579570561,0.003975039231105093,0.006070681155220248
2023-06-26,3.0935,3.3764,3.9311,21.5505,3.0939,3.0969,3.0954,3.3754,3.3788,3.3771,1.0904,1.2712,143.5,-0.0019000000000000128,-0.000700000000000145,0.0013765890303076428,7.86689218831571e-05,-0.0012535693542137238,-0.0008396034981545952
2023-06-27,3.0889,3.3761,3.9327,21.4713,3.0851,3.0881,3.0866,3.3812,3.3845,3.38285,1.0959,1.2746,144.07,0.002300000000000413,-0.006749999999999812,0.005031342087023702,0.0026710676576874037,0.0039642573737053155,-0.0028469770119283755
2023-06-28,3.0889,3.3761,3.9327,21.4713,3.0851,3.0881,3.0866,3.3812,3.3845,3.38285,1.0911,1.264,144.46,,-0.006749999999999812,-0.004389581808293588,-0.008351108173390964,0.002703360049319592,
2023-06-29,3.0889,3.3761,3.9327,21.4713,3.0851,3.0881,3.0866,3.3812,3.3845,3.38285,1.0864,1.2612,144.77,,-0.006749999999999812,-0.004316883856621295,-0.0022176470358969136,0.0021436235432510387,
2023-06-30,3.1048,3.3687,3.9286,21.4275,3.0951,3.0981,3.0966,3.377,3.3803,3.37865,1.091,1.2704,144.32,0.008199999999999985,-0.009949999999999903,0.004225229028639074,0.007268162821965435,-0.0031132198516381493,
2023-07-03,3.098,3.3717,3.9278,21.4128,3.0994,3.1024,3.1009,3.3768,3.3801,3.37845,1.0911,1.2691,144.66,-0.0029000000000003467,-0.006749999999999812,9.165482798222102e-05,-0.001023823676752661,0.002353105106821296,0.001387656535700943
2023-07-04,3.0968,3.3743,3.9379,21.4483,3.0981,3.1011,3.0996,3.3759,3.3793,3.3776,1.0877,1.2712,144.45,-0.0028000000000001357,-0.0033000000000003027,-0.003120986561248526,0.0016533484063877002,-0.0014527345088906074,-0.00041932102864228327
2023-07-05,3.0977,3.3712,3.9363,21.4689,3.1012,3.1044,3.1028,3.3741,3.3775,3.3758,1.0851,1.2704,144.64,-0.00509999999999966,-0.0045999999999999375,-0.002393226473642568,-0.0006295247296350392,0.001314469731621415,0.001031858726921131
2023-07-06,3.099,3.3677,3.9564,21.5355,3.098,3.101,3.0995,3.3728,3.3761,3.37445,1.0887,1.274,144.06,-0.0004999999999997229,-0.006749999999999812,0.0033121752609724248,0.0028297456392374076,-0.0040180171826493805,-0.001064121474742219
2023-07-07,3.0984,3.365,3.9531,21.6258,3.0978,3.1008,3.0993,3.3744,3.3777,3.37605,1.0967,1.2836,142.07,-0.0009000000000001229,-0.011050000000000004,0.007321346879028856,0.007507073103593193,-0.013909985577230444,-6.452861846462099e-05
2023-07-10,3.0847,3.3712,3.944,21.6729,3.0859,3.0889,3.0874,3.3808,3.3841,3.38245,1.0999,1.2859,141.31,-0.0026999999999999247,-0.011249999999999982,0.002913595796907864,0.0017902320406914252,-0.005363835289331043,-0.0038469667757685677
2023-07-11,3.0727,3.3778,3.9676,21.8835,3.0732,3.0762,3.0747,3.3816,3.3849,3.38325,1.1006,1.2932,140.37,-0.0019999999999997797,-0.005449999999999733,0.000636219062587387,0.005660904574884662,-0.0066742650484208355,-0.004121977242113939
2023-07-12,3.0673,3.3794,3.964,21.9923,3.0693,3.0724,3.07085,3.3823,3.3856,3.38395,1.1128,1.2986,138.5,-0.003550000000000164,-0.004550000000000054,0.011023875983574724,0.0041669942231084,-0.013411467918841069,-0.001252939282460508
2023-07-13,3.0444,3.394,3.9748,21.9711,3.0426,3.0457,3.04415,3.3988,3.4022,3.4005,1.1224,1.3133,138.03,0.00024999999999986144,-0.00649999999999995,0.008589888179018068,0.011256292516727828,-0.003399272791906327,-0.008732680188920261
2023-07-14,3.0332,3.4015,3.9804,21.9163,3.0344,3.0374,3.0359,3.4073,3.4108,3.40905,1.1227,1.3086,138.73,-0.0026999999999999247,-0.007550000000000168,0.000267248676482576,-0.0035851901554758148,0.005058545257146996,-0.0027137951376123848
2023-07-17,3.0326,3.4034,3.9684,21.9511,3.0335,3.0365,3.035,3.4084,3.4119,3.41015,1.1234,1.3071,138.71,-0.0024000000000001798,-0.006749999999999812,0.0006233026335984854,-0.0011469206441322988,-0.00014417531743493583,-0.00029649640303519575
2023-07-18,3.033,3.4102,3.9725,21.9208,3.0335,3.0365,3.035,3.4094,3.4129,3.41115,1.1226,1.3034,138.81,,-0.0009500000000000064,-0.0007123775902333346,-0.0028347078932261516,0.0007206688118186477,
2023-07-19,3.033,3.4102,3.9725,21.9208,3.0335,3.0365,3.035,3.4094,3.4129,3.41115,1.1198,1.2937,139.67,,-0.0009500000000000064,-0.002497325593306135,-0.0074699049744236246,0.00617640573066236,
2023-07-20,3.0398,3.405,3.9236,21.8064,3.0429,3.046,3.04445,3.4096,3.4131,3.41135,1.1128,1.2865,140.07,-0.004649999999999821,-0.0063500000000003,-0.00627073630555966,-0.005580977202057469,0.002859800333275153,
2023-07-21,3.0564,3.3986,3.9321,21.5852,3.0598,3.0628,3.0613,3.4033,3.4067,3.405,1.1123,1.2855,141.79,-0.0049000000000001265,-0.006399999999999739,-0.0004494180112495083,-0.0007776050158545544,0.012204792098511774,0.005519401474420205
2023-07-24,3.0637,3.3915,3.932,21.7066,3.0642,3.0672,3.0657,3.3991,3.4024,3.40075,1.1062,1.2832,141.44,-0.002000000000000224,-0.009249999999999758,-0.00549922503740595,-0.001790789593694303,-0.0024714908601337626,0.001436265956057614
2023-07-25,3.0637,3.3915,3.932,21.7066,3.0642,3.0672,3.0657,3.3991,3.4024,3.40075,1.1053,1.29,140.9,,-0.009249999999999758,-0.00081392724366805,0.005285260243467843,-0.0038251799846982237,
2023-07-26,3.0629,3.385,3.9574,21.832,3.064,3.067,3.0655,3.3946,3.3979,3.39625,1.1083,1.2939,140.21,-0.0026000000000001577,-0.011250000000000426,0.0027105184646977615,0.0030186949661893947,-0.0049091201715949495,
2023-07-27,3.0527,3.392,3.9573,21.7771,3.0528,3.0558,3.0543,3.4008,3.4042,3.4025,1.0973,1.2793,139.44,-0.0015999999999998238,-0.010499999999999954,-0.009974692784854036,-0.011347859998917825,-0.005506897521274645,-0.003660254421482767
